Time,latitude,longitude,altitude,roll,yaw,pitch,heading,airspeed,vertical-speed
1,39.04936879,-84.68382028,874.995864,0.2240149124,,-0.02055770679,0.1700156151,0,
1,39.04936879,-84.68382028,874.995864,0.2240149124,,-0.02055770679,0.1700156151,0,
1,39.04936879,-84.68382028,874.995864,0.2240149124,,-0.02055770679,0.1700156151,0,
1,39.04936879,-84.68382028,874.995864,0.2240149124,,-0.02055770679,0.1700156151,0,
1,39.04936879,-84.68382028,874.995864,0.2240149124,,-0.02055770679,0.1700156151,0,
1,39.04936879,-84.68382028,874.995864,0.2240149124,,-0.02055770679,0.1700156151,0,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
2,39.04936878,-84.68382028,874.9944144,0.2361110019,,-0.003527241834,0.1700900975,2.995442574,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
3,39.04936878,-84.68382028,874.9959006,0.2361491125,,-0.01180199451,0.170057797,2.71918823,
